,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
2629,1754,book-chapter,129,129,129,1,0,0,0,0,0,52,52,0,52,52,0,124,124,0,0,0,0,0,112,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,16,0,16,0,0,124,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,52,0,52,52,1,0,0,129,0,129
2630,1754,monograph,33,33,33,0,0,0,0,0,0,32,32,0,32,32,6,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,32,0,32,32,16,0,0,0,0,0
2631,1753,book,3,3,3,0,0,0,0,0,0,2,2,0,2,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,2,2,0,0,0,0,0
2632,1753,book-chapter,65,65,65,0,0,0,0,0,0,61,61,0,61,61,2,64,64,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,10,1,2,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,61,0,61,61,2,0,0,65,0,65
2633,1753,journal-article,110,110,110,108,0,0,0,0,0,0,0,0,0,0,9,109,109,0,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,108,0,0,0,0,0,0,0,44,0,0,110,110,110
2634,1753,monograph,31,31,31,0,0,0,0,0,0,30,30,0,30,30,4,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,30,0,30,30,14,0,0,0,0,0
2635,1752,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2636,1752,book-chapter,117,117,117,0,0,0,0,0,0,112,112,0,112,112,3,106,106,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,96,0,0,0,96,0,96,1,1,106,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,112,0,112,112,5,0,0,117,0,117
2637,1752,journal-article,101,101,101,99,0,0,0,0,0,2,2,0,2,2,3,99,99,0,101,101,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,0,0,99,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101,99,0,0,0,0,0,0,0,29,0,0,101,101,101
2638,1752,monograph,21,21,21,0,0,0,0,0,0,20,20,0,20,20,2,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,20,0,20,20,9,0,0,0,0,0
2639,1751,book,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,1,0,0,0,0,0
2640,1751,book-chapter,135,135,135,0,0,0,0,0,0,124,124,1,124,124,14,127,127,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,83,1,1,1,83,1,83,12,13,127,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,123,0,123,123,3,0,0,135,0,135
2641,1751,monograph,33,33,33,0,0,0,0,0,0,29,29,0,29,29,4,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,29,0,29,29,12,0,0,0,0,0
2642,1750,book,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0
2643,1750,book-chapter,79,79,79,0,0,0,0,0,0,79,79,0,79,79,5,69,69,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,47,0,47,4,4,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,0,0,0,0,79,0,79,79,1,0,0,79,0,79
2644,1750,journal-article,178,178,178,172,0,0,0,0,0,4,4,0,4,4,5,174,174,0,178,178,178,178,178,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,4,4,0,0,174,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178,172,0,0,0,0,0,0,0,44,0,0,178,178,178
2645,1750,monograph,34,34,34,1,0,0,0,0,0,32,32,0,32,32,1,34,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,3,1,3,0,0,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,31,0,31,31,9,0,0,0,0,0
2646,1749,book-chapter,8,8,8,0,0,0,0,0,0,8,8,0,8,8,2,8,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,1,2,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,8,3,0,0,8,0,8
2647,1749,monograph,20,20,20,0,0,0,0,0,0,19,19,0,19,19,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,19,0,19,19,7,0,0,0,0,0
2648,1748,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2649,1748,book-chapter,129,129,129,0,0,0,0,0,0,129,129,2,129,129,21,118,118,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,114,1,114,2,2,1,114,1,114,19,20,118,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,0,0,0,0,128,0,128,128,3,0,0,129,0,129
2650,1748,journal-article,78,78,78,71,0,0,0,0,0,0,0,0,0,0,2,76,76,0,78,78,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,71,0,0,0,0,0,0,0,27,0,0,78,78,78
2651,1748,monograph,14,14,14,0,0,0,0,0,0,14,14,0,14,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,14,0,14,14,7,0,0,0,0,0
2652,1747,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2653,1747,book-chapter,34,34,34,0,0,0,0,0,0,34,34,1,34,34,3,32,32,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,1,1,0,22,0,22,2,3,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,34,0,34,34,1,0,0,34,0,34
2654,1747,monograph,20,20,20,0,0,0,0,0,0,20,20,0,20,20,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,20,0,20,20,9,0,0,0,0,0
2655,1746,book,3,3,3,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,1,0,0,0,0,0
2656,1746,book-chapter,11,11,11,0,0,0,0,0,0,11,11,0,11,11,0,11,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,11,11,1,0,0,11,0,11
2657,1746,journal-article,129,129,129,120,0,0,0,0,0,4,4,0,4,4,3,126,126,0,129,129,129,129,129,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,4,4,0,0,126,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,129,129,120,0,0,0,0,0,0,0,36,0,0,129,129,129
2658,1746,monograph,18,18,18,0,0,0,0,0,0,17,17,0,17,17,2,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,17,0,17,17,6,0,0,0,0,0
2659,1745,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2660,1745,book-chapter,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,2,0,2
2661,1745,monograph,23,23,23,0,0,0,0,0,0,22,22,0,22,22,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,22,0,22,22,12,0,0,0,0,0
2662,1744,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2663,1744,book-chapter,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,2,0,2
2664,1744,journal-article,117,117,117,108,0,0,0,0,0,5,5,0,5,5,4,115,115,0,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,5,5,5,5,0,0,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,108,0,0,0,0,0,0,0,28,0,0,117,117,117
2665,1744,monograph,25,25,25,1,0,0,0,0,0,24,24,0,24,24,5,24,24,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,24,0,24,0,0,0,1,1,0,0,1,1,0,0,1,1,25,25,0,0,0,0,24,0,24,24,12,0,0,0,0,0
2666,1743,book,3,3,3,0,0,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,1,0,0,0,0,0
2667,1743,book-chapter,12,12,12,1,0,0,0,0,0,12,12,0,12,12,1,12,12,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,1,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,0,12,12,3,0,0,12,0,12
2668,1743,journal-article,109,109,109,102,0,0,0,0,0,3,3,0,3,3,5,109,109,0,109,109,109,109,109,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,0,109,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,103,0,0,0,0,0,0,0,30,0,0,109,109,109
2669,1743,monograph,13,13,13,0,0,0,0,0,0,12,12,0,12,12,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,12,0,12,12,4,0,0,0,0,0
2670,1742,book,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0
2671,1742,book-chapter,35,35,35,0,0,0,0,0,0,35,35,1,35,35,3,34,34,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,1,0,4,0,4,0,1,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,35,0,35,35,4,0,0,35,0,35
2672,1742,monograph,18,18,18,0,0,0,0,0,0,18,18,0,18,18,1,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,18,0,18,18,11,0,0,0,0,0
2673,1741,book-chapter,9,9,9,0,0,0,0,0,0,9,9,0,9,9,1,8,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,0,7,1,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,0,9,9,0,0,0,9,0,9
2674,1741,monograph,17,17,17,0,0,0,0,0,0,16,16,0,16,16,1,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,16,0,17,16,5,0,0,0,0,0
2675,1740,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2676,1740,book-chapter,7,7,7,0,0,0,0,0,0,7,7,0,7,7,1,7,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,0,2,3,2,3,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,5,0,5,5,2,0,0,7,0,7
2677,1740,journal-article,180,180,180,165,0,0,0,0,0,7,7,0,7,7,3,175,175,0,180,180,180,180,180,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,7,7,7,7,0,0,175,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,165,0,0,0,0,0,0,0,37,0,0,180,180,180
2678,1740,monograph,23,23,23,0,0,0,0,0,0,21,21,0,21,21,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,21,0,21,21,7,0,0,0,0,0
2679,1739,book-chapter,11,10,10,0,0,0,0,0,0,10,10,0,10,10,4,10,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,1,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,11,11,5,0,0,11,0,11
2680,1739,monograph,10,10,10,0,0,0,0,0,0,10,10,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,4,0,0,0,0,0
2681,1738,book,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2682,1738,book-chapter,45,44,44,0,0,0,0,0,0,44,44,1,44,44,1,42,42,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,3,0,3,0,1,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,44,0,44,44,1,0,0,45,0,45
2683,1738,journal-article,87,87,87,82,0,0,0,0,0,2,2,0,2,2,1,85,85,0,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,2,2,2,2,0,0,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,82,0,0,0,0,0,0,0,19,0,0,87,87,87
2684,1738,monograph,10,10,10,0,0,0,0,0,0,10,10,0,10,10,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,6,0,0,0,0,0
2685,1737,book,3,3,3,0,0,0,0,0,0,3,3,0,3,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,3,2,0,0,0,0,0
2686,1737,book-chapter,8,8,8,0,0,0,0,0,0,8,8,0,8,8,1,8,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,8,1,0,0,8,0,8
2687,1737,monograph,21,21,21,0,0,0,0,0,0,21,21,0,21,21,4,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,21,0,21,21,11,0,0,0,0,0
2688,1736,book-chapter,11,11,11,0,0,0,0,0,0,11,11,1,11,11,1,9,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1,1,0,8,0,8,1,1,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,0,11,11,0,0,0,11,0,11
2689,1736,monograph,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,2,0,0,0,0,0
2690,1735,book-chapter,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,1,0,0,4,0,4
2691,1735,journal-article,91,91,91,83,0,0,0,0,0,4,4,0,4,4,5,90,90,0,91,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,4,4,0,0,90,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,84,0,0,0,0,0,0,0,27,0,0,91,91,91
2692,1735,monograph,10,10,10,0,0,0,0,0,0,10,10,0,10,10,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,10,10,4,0,0,0,0,0
2693,1734,book,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,1,0,0,0,0,0
2694,1734,book-chapter,8,8,8,0,0,0,0,0,0,8,8,0,8,8,4,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,2,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,8,2,0,0,8,0,8
2695,1734,monograph,17,17,17,0,0,0,0,0,0,14,14,0,14,14,4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,2,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,14,0,16,14,6,0,0,0,0,0
2696,1733,book-chapter,12,11,11,0,0,0,0,0,0,11,11,0,11,11,1,10,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,9,1,1,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,0,12,12,0,0,0,12,0,12
2697,1733,journal-article,69,69,69,61,0,0,0,0,0,4,4,0,4,4,1,67,67,0,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,4,4,4,4,0,0,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,62,0,0,0,0,0,0,0,18,0,0,69,69,69
2698,1733,monograph,17,17,17,0,0,0,0,0,0,16,16,0,16,16,1,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,16,0,16,16,6,0,0,0,0,0
2699,1732,book,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0
2700,1732,book-chapter,46,46,46,0,0,0,0,0,0,11,11,0,11,11,1,44,44,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,8,0,0,1,8,1,8,1,1,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,10,0,10,10,2,0,0,46,0,46
2701,1732,monograph,5,5,5,0,0,0,0,0,0,4,4,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,0,5,4,2,0,0,0,0,0
2702,1731,book,2,2,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0
2703,1731,book-chapter,11,11,11,0,0,0,0,0,0,9,9,0,9,9,2,11,11,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,9,0,9,9,2,0,0,11,0,11
2704,1731,journal-article,79,79,79,71,0,0,0,0,0,3,3,0,3,3,4,75,75,0,79,79,79,79,79,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,3,3,0,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,71,0,0,0,0,0,0,0,22,0,0,79,79,79
