,cr_published_year,cr_type,cr_dois,openalex_dois,openalex_ids,openalex_has_abstract,openalex_has_affiliations,openalex_has_affiliations_id_countrycode,openalex_has_affiliations_id_ror,openalex_has_affiliations_id_source,openalex_has_affiliations_string,openalex_has_authors,openalex_has_authors_id_orcid,openalex_has_authors_id_source,openalex_has_authors_sequence,openalex_has_authors_string,openalex_has_citations,openalex_has_fields,openalex_has_references,openalex_has_venue,openalex_has_venue_id_issn,openalex_has_venue_id_issnl,openalex_has_venue_id_source,openalex_has_venue_string,crossref_dois,crossref_ids,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_id_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_id_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_id_issn,crossref_has_venue_string,count_openalex_crossref_overlap,crossref_has_abstract_in_overlap,crossref_abstract_adds_presence,crossref_abstract_adds_presence_overlap,crossref_has_affiliations_in_overlap,crossref_affiliations_adds_presence,crossref_affiliations_adds_presence_overlap,crossref_has_affiliations_id_ror_in_overlap,crossref_affiliations_id_ror_adds_presence,crossref_affiliations_id_ror_adds_presence_overlap,crossref_has_affiliations_string_in_overlap,crossref_affiliations_string_adds_presence,crossref_affiliations_string_adds_presence_overlap,crossref_has_authors_in_overlap,crossref_authors_adds_presence,crossref_authors_adds_presence_overlap,crossref_has_authors_id_orcid_in_overlap,crossref_authors_id_orcid_adds_presence,crossref_authors_id_orcid_adds_presence_overlap,crossref_has_authors_sequence_in_overlap,crossref_authors_sequence_adds_presence,crossref_authors_sequence_adds_presence_overlap,crossref_has_authors_string_in_overlap,crossref_authors_string_adds_presence,crossref_authors_string_adds_presence_overlap,crossref_has_citations_in_overlap,crossref_citations_adds_presence,crossref_citations_adds_presence_overlap,crossref_has_fields_in_overlap,crossref_fields_adds_presence,crossref_fields_adds_presence_overlap,crossref_has_references_in_overlap,crossref_references_adds_presence,crossref_references_adds_presence_overlap,crossref_has_venue_in_overlap,crossref_venue_adds_presence,crossref_venue_adds_presence_overlap,crossref_has_venue_id_issn_in_overlap,crossref_venue_id_issn_adds_presence,crossref_venue_id_issn_adds_presence_overlap,crossref_has_venue_string_in_overlap,crossref_venue_string_adds_presence,crossref_venue_string_adds_presence_overlap,count_crossref_openalex_overlap,openalex_has_abstract_in_overlap,openalex_abstract_adds_presence,openalex_abstract_adds_presence_overlap,openalex_has_affiliations_in_overlap,openalex_affiliations_adds_presence,openalex_affiliations_adds_presence_overlap,openalex_has_affiliations_id_countrycode_in_overlap,openalex_affiliations_id_countrycode_adds_presence,openalex_affiliations_id_countrycode_adds_presence_overlap,openalex_has_affiliations_id_ror_in_overlap,openalex_affiliations_id_ror_adds_presence,openalex_affiliations_id_ror_adds_presence_overlap,openalex_has_affiliations_id_source_in_overlap,openalex_affiliations_id_source_adds_presence,openalex_affiliations_id_source_adds_presence_overlap,openalex_has_affiliations_string_in_overlap,openalex_affiliations_string_adds_presence,openalex_affiliations_string_adds_presence_overlap,openalex_has_authors_in_overlap,openalex_authors_adds_presence,openalex_authors_adds_presence_overlap,openalex_has_authors_id_orcid_in_overlap,openalex_authors_id_orcid_adds_presence,openalex_authors_id_orcid_adds_presence_overlap,openalex_has_authors_id_source_in_overlap,openalex_authors_id_source_adds_presence,openalex_authors_id_source_adds_presence_overlap,openalex_has_authors_sequence_in_overlap,openalex_authors_sequence_adds_presence,openalex_authors_sequence_adds_presence_overlap,openalex_has_authors_string_in_overlap,openalex_authors_string_adds_presence,openalex_authors_string_adds_presence_overlap,openalex_has_citations_in_overlap,openalex_citations_adds_presence,openalex_citations_adds_presence_overlap,openalex_has_fields_in_overlap,openalex_fields_adds_presence,openalex_fields_adds_presence_overlap,openalex_has_references_in_overlap,openalex_references_adds_presence,openalex_references_adds_presence_overlap,openalex_has_venue_in_overlap,openalex_venue_adds_presence,openalex_venue_adds_presence_overlap,openalex_has_venue_id_issn_in_overlap,openalex_venue_id_issn_adds_presence,openalex_venue_id_issn_adds_presence_overlap,openalex_has_venue_id_issnl_in_overlap,openalex_venue_id_issnl_adds_presence,openalex_venue_id_issnl_adds_presence_overlap,openalex_has_venue_id_source_in_overlap,openalex_venue_id_source_adds_presence,openalex_venue_id_source_adds_presence_overlap,openalex_has_venue_string_in_overlap,openalex_venue_string_adds_presence,openalex_venue_string_adds_presence_overlap
2758,1806,book-chapter,847,755,755,3,0,0,0,0,0,16,0,16,16,16,1,755,0,755,0,0,755,755,847,847,0,0,0,0,16,0,16,16,1,0,0,847,0,847,755,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,16,0,0,1,0,0,0,0,0,0,0,0,755,0,0,0,0,0,755,0,0,755,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,16,16,16,0,0,16,0,0,1,0,0,755,755,755,0,0,0,755,0,0,0,0,0,0,0,0,755,755,755,755,0,0
2759,1806,edited-book,18,11,11,0,0,0,0,0,0,8,0,8,8,8,0,11,0,11,0,0,11,11,18,18,0,0,0,0,15,0,15,15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,8,8,0,0,8,0,0,0,0,0,11,11,11,0,0,0,11,11,11,0,0,0,0,0,0,11,11,11,11,11,11
2760,1806,journal-article,457,457,457,94,69,24,20,25,69,332,0,332,332,332,80,457,3,455,426,426,455,456,457,457,63,46,0,46,310,0,310,310,66,179,184,457,426,457,457,63,0,0,46,21,21,0,0,0,46,21,21,310,0,0,0,0,0,310,0,0,310,0,0,66,9,9,179,0,0,184,181,181,457,2,2,426,0,0,457,1,1,457,94,31,31,69,44,44,24,24,24,20,20,20,25,25,25,69,44,44,332,22,22,0,0,0,332,332,332,332,22,22,332,22,22,80,23,23,457,278,278,3,0,0,455,0,0,426,0,0,426,426,426,455,455,455,456,0,0
2761,1806,journal-issue,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,12,0,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,12,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,12,0,0,12,12,12,12,12,12,12,0,0
2762,1806,monograph,84,84,84,0,0,0,0,0,0,79,0,79,79,79,48,84,0,0,0,0,0,0,84,84,0,0,0,0,79,0,80,79,40,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,80,1,1,79,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,79,79,79,79,0,0,79,0,0,48,8,8,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,1805,book,28,28,28,1,0,0,0,0,0,24,0,24,24,24,4,28,0,13,0,0,13,13,28,28,0,0,0,0,24,0,24,24,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,0,0,24,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,24,24,24,0,0,24,0,0,4,0,0,28,28,28,0,0,0,13,13,13,0,0,0,0,0,0,13,13,13,13,13,13
2764,1805,book-chapter,749,702,702,45,0,0,0,0,0,42,0,42,42,42,3,702,0,692,0,0,692,692,749,749,0,0,0,0,41,0,41,41,2,0,0,749,0,749,702,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,41,0,0,2,0,0,0,0,0,0,0,0,702,10,10,0,0,0,702,10,10,702,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,1,0,0,0,42,42,42,42,1,1,42,1,1,3,1,1,702,702,702,0,0,0,692,0,0,0,0,0,0,0,0,692,692,692,692,0,0
2765,1805,edited-book,14,11,11,0,0,0,0,0,0,9,0,9,9,9,0,11,0,11,0,0,11,11,14,14,0,0,0,0,10,0,10,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,9,9,9,0,0,9,0,0,0,0,0,11,11,11,0,0,0,11,11,11,0,0,0,0,0,0,11,11,11,11,11,11
2766,1805,journal-article,472,472,472,66,77,30,27,30,77,317,0,317,317,317,84,472,2,472,427,427,472,472,472,472,48,34,0,34,292,0,292,292,71,199,127,472,427,472,472,48,0,0,34,20,20,0,0,0,34,20,20,292,0,0,0,0,0,292,0,0,292,0,0,71,3,3,199,0,0,127,125,125,472,0,0,427,0,0,472,0,0,472,66,18,18,77,63,63,30,30,30,27,27,27,30,30,30,77,63,63,317,25,25,0,0,0,317,317,317,317,25,25,317,25,25,84,16,16,472,273,273,2,0,0,472,0,0,427,0,0,427,427,427,472,472,472,472,0,0
2767,1805,journal-issue,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,1,16,0,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,16,0,0,0,0,0,16,0,0,16,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,16,0,0,16,16,16,16,16,16,16,0,0
2768,1805,monograph,112,112,112,0,0,0,0,0,0,110,0,110,110,110,53,112,0,0,0,0,0,0,112,112,0,0,0,0,110,0,111,110,51,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,111,1,1,110,0,0,51,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110,110,110,110,0,0,110,0,0,53,4,4,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,1804,book,22,22,22,0,0,0,0,0,0,20,0,20,20,20,2,22,0,11,0,0,11,11,22,22,0,0,0,0,20,0,20,20,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,20,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,20,20,20,0,0,20,0,0,2,1,1,22,22,22,0,0,0,11,11,11,0,0,0,0,0,0,11,11,11,11,11,11
2770,1804,book-chapter,785,567,567,3,0,0,0,0,0,23,0,23,23,23,1,567,0,562,0,0,562,562,785,785,0,0,0,0,23,0,23,23,1,0,0,785,0,785,567,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,0,23,0,0,1,0,0,0,0,0,0,0,0,567,5,5,0,0,0,567,5,5,567,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,23,23,23,0,0,23,0,0,1,0,0,567,567,567,0,0,0,562,0,0,0,0,0,0,0,0,562,562,562,562,0,0
2771,1804,edited-book,11,4,4,0,0,0,0,0,0,4,0,4,4,4,0,4,0,4,0,0,4,4,11,11,0,0,0,0,10,0,10,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,0,0,4,0,0,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,0,0,0,4,4,4,4,4,4
2772,1804,journal-article,454,454,454,35,32,13,12,13,32,290,2,290,290,290,80,454,0,450,408,408,450,451,454,454,18,34,0,34,273,0,273,273,72,135,110,454,408,454,454,18,0,0,34,28,28,0,0,0,34,28,28,273,0,0,0,0,0,273,0,0,273,0,0,72,7,7,135,0,0,110,110,110,454,4,4,408,0,0,454,3,3,454,35,17,17,32,26,26,13,13,13,12,12,12,13,13,13,32,26,26,290,17,17,2,2,2,290,290,290,290,17,17,290,17,17,80,15,15,454,319,319,0,0,0,450,0,0,408,0,0,408,408,408,450,450,450,451,0,0
2773,1804,journal-issue,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,9,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,10,0,0,10,0,0,10,10,10,10,10,10,10,0,0
2774,1804,monograph,63,63,63,1,0,0,0,0,0,57,0,57,57,57,30,63,0,0,0,0,0,0,63,63,0,0,0,0,57,0,58,57,32,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,58,1,1,57,0,0,32,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57,57,57,57,0,0,57,0,0,30,2,2,63,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,1803,book,25,25,25,0,0,0,0,0,0,19,0,19,19,19,4,25,0,16,0,0,16,16,25,25,0,0,0,0,19,0,19,19,5,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,19,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,19,19,19,0,0,19,0,0,4,1,1,25,25,25,0,0,0,16,16,16,0,0,0,0,0,0,16,16,16,16,16,16
2776,1803,book-chapter,935,545,545,2,0,0,0,0,0,62,0,62,62,62,0,545,0,537,0,0,537,537,935,935,0,0,0,0,61,0,61,61,0,0,0,935,0,935,545,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,545,8,8,0,0,0,545,8,8,545,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2,2,0,0,0,62,62,62,62,2,2,62,2,2,0,0,0,545,545,545,0,0,0,537,0,0,0,0,0,0,0,0,537,537,537,537,0,0
2777,1803,edited-book,12,3,3,0,0,0,0,0,0,2,0,2,2,2,0,3,0,3,0,0,3,3,12,12,0,0,0,0,9,0,9,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,2,0,0,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,3,3,3
2778,1803,journal-article,526,526,526,77,104,28,28,29,104,371,0,371,371,371,97,526,5,526,480,480,526,526,526,526,53,51,0,51,355,0,355,355,87,241,170,526,480,526,526,53,0,0,51,31,31,0,0,0,51,31,31,355,0,0,0,0,0,355,0,0,355,0,0,87,13,13,241,0,0,170,165,165,526,0,0,480,0,0,526,0,0,526,77,24,24,104,84,84,28,28,28,28,28,28,29,29,29,104,84,84,371,16,16,0,0,0,371,371,371,371,16,16,371,16,16,97,23,23,526,285,285,5,0,0,526,0,0,480,0,0,480,480,480,526,526,526,526,0,0
2779,1803,journal-issue,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,17,0,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,17,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,17,0,0,17,17,17,17,17,17,17,0,0
2780,1803,monograph,84,84,84,1,0,0,0,0,0,79,0,79,79,79,44,84,0,1,1,1,1,1,84,84,0,0,0,0,79,0,80,79,43,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,80,1,1,79,0,0,43,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,79,79,79,79,0,0,79,0,0,44,4,4,84,84,84,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2781,1802,book,17,17,17,0,0,0,0,0,0,16,0,16,16,16,5,17,0,10,0,0,10,10,17,17,0,0,0,0,16,0,16,16,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,16,16,16,0,0,16,0,0,5,0,0,17,17,17,0,0,0,10,10,10,0,0,0,0,0,0,10,10,10,10,10,10
2782,1802,book-chapter,457,343,343,1,0,0,0,0,0,111,0,111,111,111,3,343,0,338,0,0,338,338,457,457,0,0,0,0,108,0,108,108,4,0,0,457,0,457,343,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,108,0,0,108,0,0,4,2,2,0,0,0,0,0,0,343,5,5,0,0,0,343,5,5,343,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,3,3,0,0,0,111,111,111,111,3,3,111,3,3,3,1,1,343,343,343,0,0,0,338,0,0,0,0,0,0,0,0,338,338,338,338,0,0
2783,1802,dataset,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2784,1802,edited-book,9,5,5,0,0,0,0,0,0,5,0,5,5,5,1,5,0,5,0,0,5,5,9,9,0,0,0,0,8,0,8,8,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,5,5,0,0,5,0,0,1,0,0,5,5,5,0,0,0,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5
2785,1802,journal-article,420,420,420,63,61,25,20,25,61,309,0,309,309,309,86,420,3,416,373,373,416,417,420,420,22,49,0,49,295,0,295,295,74,123,84,420,373,420,420,22,0,0,49,27,27,0,0,0,49,27,27,295,0,0,0,0,0,295,0,0,295,0,0,74,4,4,123,0,0,84,81,81,420,4,4,373,0,0,420,3,3,420,63,41,41,61,39,39,25,25,25,20,20,20,25,25,25,61,39,39,309,14,14,0,0,0,309,309,309,309,14,14,309,14,14,86,16,16,420,297,297,3,0,0,416,0,0,373,0,0,373,373,373,416,416,416,417,0,0
2786,1802,journal-issue,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,1,8,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,0,0,9,0,0,9,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0,9,0,0,9,0,0,9,9,9,9,9,9,9,0,0
2787,1802,monograph,126,126,126,1,0,0,0,0,0,121,0,121,121,121,63,126,0,0,0,0,0,0,126,126,0,0,0,0,121,0,122,121,56,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,122,1,1,121,0,0,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,121,121,121,121,0,0,121,0,0,63,8,8,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,1801,book,17,16,16,0,0,0,0,0,0,16,0,16,16,16,1,16,0,5,0,0,5,5,17,17,0,0,0,0,16,0,16,16,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,0,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,16,16,16,0,0,16,0,0,1,1,1,16,16,16,0,0,0,5,5,5,0,0,0,0,0,0,5,5,5,5,5,5
2789,1801,book-chapter,895,687,687,3,0,0,0,0,0,42,1,42,42,42,0,687,0,686,0,0,686,686,895,895,0,0,0,0,41,0,41,41,0,0,0,895,0,895,687,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41,0,0,41,0,0,0,0,0,0,0,0,0,0,0,687,1,1,0,0,0,687,1,1,687,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,1,1,1,1,42,42,42,42,1,1,42,1,1,0,0,0,687,687,687,0,0,0,686,0,0,0,0,0,0,0,0,686,686,686,686,0,0
2790,1801,edited-book,14,8,8,0,0,0,0,0,0,7,0,7,7,7,0,8,0,8,0,0,8,8,14,14,0,0,0,0,12,0,12,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,7,7,7,0,0,7,0,0,0,0,0,8,8,8,0,0,0,8,8,8,0,0,0,0,0,0,8,8,8,8,8,8
2791,1801,journal-article,367,367,367,53,46,12,11,12,46,236,0,236,236,236,63,367,4,363,319,319,363,363,367,367,25,26,0,26,214,0,214,214,60,108,100,367,319,367,367,25,0,0,26,18,18,0,0,0,26,18,18,214,0,0,0,0,0,214,0,0,214,0,0,60,8,8,108,0,0,100,96,96,367,4,4,319,0,0,367,4,4,367,53,28,28,46,38,38,12,12,12,11,11,11,12,12,12,46,38,38,236,22,22,0,0,0,236,236,236,236,22,22,236,22,22,63,11,11,367,259,259,4,0,0,363,0,0,319,0,0,319,319,319,363,363,363,363,0,0
2792,1801,journal-issue,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,12,0,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,12,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,12,0,0,12,12,12,12,12,12,12,0,0
2793,1801,monograph,69,69,69,0,0,0,0,0,0,64,0,64,64,64,43,69,0,0,0,0,0,0,69,69,0,0,0,0,64,0,65,64,38,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,65,1,1,64,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,64,64,64,0,0,64,0,0,43,5,5,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,1800,book,33,33,33,1,0,0,0,0,0,27,1,27,27,27,2,33,0,21,0,0,21,21,33,33,0,0,0,0,26,0,26,26,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26,0,0,26,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,1,1,1,1,27,27,27,27,1,1,27,1,1,2,0,0,33,33,33,0,0,0,21,21,21,0,0,0,0,0,0,21,21,21,21,21,21
2795,1800,book-chapter,1013,775,775,1,0,0,0,0,0,101,0,101,101,101,2,775,0,750,0,0,750,750,1013,1013,0,0,0,0,101,0,101,101,0,0,0,1013,0,1013,775,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,0,0,101,0,0,0,0,0,0,0,0,0,0,0,775,25,25,0,0,0,775,25,25,775,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,101,101,101,101,0,0,101,0,0,2,2,2,775,775,775,0,0,0,750,0,0,0,0,0,0,0,0,750,750,750,750,0,0
2796,1800,edited-book,14,6,6,0,0,0,0,0,0,1,0,1,1,1,0,6,0,6,0,0,6,6,14,14,0,0,0,0,9,0,9,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,6,6,6,0,0,0,6,6,6,0,0,0,0,0,0,6,6,6,6,6,6
2797,1800,journal-article,490,490,490,81,62,17,16,18,62,361,0,361,361,361,118,490,3,490,443,443,490,490,490,490,52,21,0,21,341,0,341,341,108,203,129,490,443,490,490,52,0,0,21,15,15,0,0,0,21,15,15,341,0,0,0,0,0,341,0,0,341,0,0,108,16,16,203,0,0,129,126,126,490,0,0,443,0,0,490,0,0,490,81,29,29,62,56,56,17,17,17,16,16,16,18,18,18,62,56,56,361,20,20,0,0,0,361,361,361,361,20,20,361,20,20,118,26,26,490,287,287,3,0,0,490,0,0,443,0,0,443,443,443,490,490,490,490,0,0
